KD,#1 Ally,Top 300 Power,Top 300 Merits,M/P,Top 300 Kills,Top 300 Deads,Top 300 Heals,CH25,CH25 AP,Lords,Lords AP,Total Power,CH16+,CH16+ AP,Top 600 Power,CH16+ KL,CH25 KL,Alliances,Ally Lords,Unique Alliances Power Order,1B+ KD Power,1B+ Alliance Tags,#1 Ally Power,Top 600 Merits,Top 600 Kills,Top 600 Healts,Top 600 Deads,10-20M,20-40M,40-60M,60-80M,80-100M,100-125M,125-150M,150-200M,200M+
488,RG~,"1,885,152,512","11,089,249",0.59%,"189,788,432","4,845,641","491,315,799",3,"24,361,136",461,"4,591,839","2,116,837,861",402,"5,156,037","2,116,837,861",149,2,45,323,RG~,"1,138,747,635",RG~,"1,138,747,635","11,449,952","194,326,934","528,230,061","5,788,196",35,1,0,0,0,0,0,0,0
355,VN-D,"3,486,350,401","20,334,476",0.58%,"1,377,706,359","15,884,624","2,821,969,742",66,"26,365,126",261,"13,357,664","3,486,350,401",245,"14,197,796","3,486,350,401",113,48,15,222,VN-D,"2,623,075,446",VN-D,"2,623,075,446","20,334,476","1,377,706,359","2,821,969,742","15,884,624",70,74,0,0,0,0,0,0,0
369,-TMF,"3,952,469,930","22,591,950",0.57%,"1,280,040,636","17,255,698","2,828,892,690",71,"25,994,981",305,"12,959,079","3,952,519,125",278,"14,177,633","3,952,519,125",123,39,23,220,-TMF,"2,292,141,889",-TMF,"2,292,141,889","22,591,950","1,280,040,636","2,828,892,690","17,255,698",89,75,3,0,0,0,0,0,0
278,Rus~,"2,970,094,467","16,897,065",0.57%,"802,355,560","21,302,465","2,331,632,339",52,"32,726,258",187,"15,882,858","2,970,094,467",170,"17,406,353","2,970,094,467",0,0,12,132,Rus~,"2,099,881,239",Rus~,"2,099,881,239","16,897,065","802,355,560","2,331,632,339","21,302,465",46,49,12,1,0,0,0,0,0
190,-DRE,"7,721,178,364","43,416,318",0.56%,"4,080,241,671","44,797,711","7,685,146,901",154,"37,535,786",376,"20,819,099","7,827,981,083",352,"22,201,487","7,827,981,083",179,108,13,315,-DRE,"5,368,891,835",-DRE,"5,368,891,835","43,420,871","4,083,983,131","7,705,561,669","45,419,359",51,137,47,3,1,1,0,0,0
493,Defi,"3,295,964,767","18,489,175",0.56%,"573,290,045","6,447,708","855,037,405",19,"30,339,982",584,"6,532,433","3,814,940,663",521,"7,230,025","3,814,940,663",277,17,50,438,Defi,"2,652,199,330",Defi,"2,652,199,330","21,038,678","593,359,504","970,062,453","9,548,335",140,6,3,2,0,0,0,0,0
495,,"1,284,853,117","7,197,409",0.56%,"103,020,718","2,966,750","321,184,427",3,"17,947,794",363,"3,665,919","1,330,728,656",315,"4,102,722","1,330,728,656",82,2,51,254,,,,,"7,261,601","103,538,506","324,741,030","3,102,453",11,0,0,0,0,0,0,0,0
294,,"1,131,583,967","6,307,775",0.56%,"248,629,004","4,543,967","631,479,127",14,"27,361,909",130,"8,704,492","1,131,583,967",109,"10,278,455","1,131,583,967",4,0,18,84,,,,,"6,307,775","248,629,004","631,479,127","4,543,967",24,16,2,0,0,0,0,0,0
42,RITE,"3,780,719,822","21,003,060",0.56%,"1,245,950,673","27,159,869","3,287,652,848",78,"38,010,449",189,"20,003,809","3,780,719,822",168,"22,425,758","3,780,719,822",0,0,12,137,RITE,"2,531,139,460",RITE,"2,531,139,460","21,003,060","1,245,950,673","3,287,652,848","27,159,869",29,57,24,2,1,0,0,0,0
269,TWSK,"5,502,551,480","30,122,674",0.55%,"1,915,891,196","22,355,324","5,083,317,937",111,"36,961,141",271,"20,304,618","5,502,551,480",253,"21,721,422","5,502,551,480",156,96,11,213,TWSK,"4,668,303,681",TWSK,"4,668,303,681","30,122,674","1,915,891,196","5,083,317,937","22,355,324",37,97,33,2,0,0,0,0,0
234,,"2,105,154,250","11,430,545",0.54%,"397,466,551","10,122,777","1,475,184,522",36,"32,771,585",150,"14,034,362","2,105,154,250",134,"15,664,496","2,105,154,250",0,0,8,101,,,,,"11,430,545","397,466,551","1,475,184,522","10,122,777",28,34,11,0,0,0,0,0,0
499,GS:D,"3,312,623,961","17,572,130",0.53%,"416,263,416","3,694,728","739,799,127",25,"23,777,015",717,"5,775,521","4,141,048,294",617,"6,637,195","4,086,754,743",352,23,49,526,GS:D,"2,579,410,590",GS:D,"2,579,410,590","20,326,753","445,438,908","887,112,199","6,516,345",145,8,1,2,0,0,0,0,0
83,TB83,"3,419,705,025","18,075,732",0.53%,"1,662,218,089","23,517,776","3,396,167,623",70,"37,922,148",171,"19,998,275","3,419,705,025",145,"23,526,323","3,419,705,025",0,0,8,120,TB83,"2,657,018,897",TB83,"2,657,018,897","18,075,732","1,662,218,089","3,396,167,623","23,517,776",27,48,24,2,1,0,0,0,0
105,1PHX,"2,614,344,422","13,690,025",0.52%,"759,634,749","22,833,412","2,328,400,380",50,"35,222,160",174,"15,024,968","2,614,344,422",150,"17,326,140","2,614,344,422",6,5,7,121,1PHX,"1,787,429,611",1PHX,"1,787,429,611","13,690,025","759,634,749","2,328,400,380","22,833,412",21,42,14,2,0,0,0,0,0
319,W~B,"6,362,186,879","33,274,072",0.52%,"3,776,150,026","32,735,489","6,515,896,132",126,"35,086,815",379,"17,060,816","6,466,049,433",351,"18,383,016","6,466,049,433",169,93,16,261,W~B,"4,085,406,446",W~B,"4,085,406,446","33,318,095","3,781,462,688","6,539,245,890","33,556,632",68,114,22,2,2,0,0,0,0
131,@WAR,"10,807,989,891","56,431,601",0.52%,"5,653,209,431","39,658,723","12,632,039,387",211,"44,834,634",376,"29,147,134","10,959,322,373",362,"30,259,826","10,959,322,373",236,169,11,312,"@WAR,TUTH","9,435,140,836","@WAR,TUTH","7,887,262,421","56,436,858","5,661,704,515","12,664,499,857","40,889,323",41,95,113,19,3,0,0,0,0
330,,"1,316,738,683","6,704,529",0.51%,"224,712,569","4,387,433","676,805,678",14,"26,013,856",170,"7,745,522","1,316,738,683",151,"8,643,286","1,316,738,683",46,6,19,112,,,,,"6,704,529","224,712,569","676,805,678","4,387,433",36,13,0,0,0,0,0,0,0
129,RNN,"5,783,647,009","28,945,213",0.50%,"3,029,026,512","24,837,120","6,231,226,120",109,"39,728,119",265,"21,825,083","5,783,647,009",241,"23,959,727","5,783,647,009",144,89,8,215,RNN,"4,790,135,206",RNN,"4,790,135,206","28,945,213","3,029,026,512","6,231,226,120","24,837,120",37,87,39,5,1,0,0,0,0
212,,"1,211,323,799","6,016,029",0.50%,"361,942,655","5,872,212","680,006,763",16,"34,390,196",105,"11,536,417","1,211,323,799",98,"12,313,945","1,211,323,799",23,8,8,63,,,,,"6,016,029","361,942,655","680,006,763","5,872,212",19,18,2,0,1,0,0,0,0
496,,"861,110,320","4,231,646",0.49%,"33,745,981","2,438,548","182,749,933",0,,313,"2,756,972","862,932,334",255,"3,164,316","862,932,334",40,0,57,228,,,,,"4,231,646","33,760,454","182,785,184","2,443,113",1,0,0,0,0,0,0,0,0
125,B-V,"12,495,884,486","60,707,003",0.49%,"7,113,403,229","39,376,428","15,978,291,688",260,"44,033,863",466,"29,229,185","13,620,800,267",442,"30,784,410","13,620,800,267",316,221,12,385,"B-V,B-VA","11,615,921,294","B-V,B-VA","8,859,060,167","61,262,304","7,280,726,128","16,559,561,843","46,918,502",54,139,139,13,4,0,0,0,0
415,,"1,221,708,906","5,863,308",0.48%,"204,082,843","6,196,915","465,015,830",7,"20,997,289",188,"6,498,452","1,221,708,906",173,"7,004,588","1,221,708,906",31,1,31,124,,,,,"5,863,308","204,082,843","465,015,830","6,196,915",43,3,0,0,0,0,0,0,0
237,TFOA,"2,040,160,222","9,712,006",0.48%,"614,635,379","15,356,614","1,620,125,811",40,"33,169,692",137,"14,891,680","2,040,160,222",115,"17,627,164","2,040,160,222",0,0,9,96,TFOA,"1,123,594,543",TFOA,"1,123,594,543","9,712,006","614,635,379","1,620,125,811","15,356,614",29,30,12,0,0,0,0,0,0
362,,"668,330,586","3,163,703",0.47%,"115,693,293","3,255,699","283,624,851",3,"28,382,240",103,"6,488,646","668,330,586",90,"7,348,320","668,330,586",25,3,21,63,,,,,"3,163,703","115,693,293","283,624,851","3,255,699",14,6,0,0,0,0,0,0,0
492,`KT`,"2,398,183,832","11,204,622",0.47%,"262,947,603","3,848,516","631,153,123",8,"22,223,926",508,"5,468,211","2,777,851,072",470,"5,852,928","2,777,851,072",225,8,39,348,`KT`,"1,757,726,275",`KT`,"1,757,726,275","12,080,771","272,792,942","690,258,934","4,735,761",59,7,0,0,0,0,0,0,0
174,,"1,224,933,555","5,696,147",0.47%,"538,907,567","5,817,549","947,833,012",19,"40,303,534",100,"12,249,336","1,224,933,555",84,"14,451,155","1,224,933,555",27,13,8,65,,,,,"5,696,147","538,907,567","947,833,012","5,817,549",13,19,1,0,1,1,0,0,0
468,,"788,283,572","3,502,590",0.44%,"42,345,294","1,886,603","177,238,956",1,"14,210,421",207,"3,808,133","788,283,572",183,"4,192,824","788,283,572",43,0,36,133,,,,,"3,502,590","42,345,294","177,238,956","1,886,603",6,0,0,0,0,0,0,0,0
477,,"1,088,249,320","4,653,600",0.43%,"88,599,474","4,366,574","258,919,809",1,"16,525,754",245,"4,441,834","1,088,249,320",228,"4,725,260","1,088,249,320",77,1,37,162,,,,,"4,653,600","88,599,474","258,919,809","4,366,574",15,0,0,0,0,0,0,0,0
400,,"774,080,300","3,308,921",0.43%,"62,117,241","1,807,314","256,159,958",4,"22,885,607",127,"6,095,120","774,080,300",111,"6,917,235","774,080,300",25,1,19,93,,,,,"3,308,921","62,117,241","256,159,958","1,807,314",21,3,0,0,0,0,0,0,0
152,,"971,645,815","3,960,538",0.41%,"613,680,706","7,741,840","1,061,188,055",20,"36,102,612",71,"13,685,152","971,645,815",59,"16,378,219","971,645,815",2,1,8,42,,,,,"3,960,538","613,680,706","1,061,188,055","7,741,840",4,16,6,0,0,0,0,0,0
272,FRCO,"3,756,487,167","15,198,123",0.40%,"902,292,375","20,664,285","2,726,100,970",61,"36,224,357",223,"16,845,234","3,756,487,167",212,"17,698,561","3,756,487,167",100,51,15,174,FRCO,"2,848,879,024",FRCO,"2,848,879,024","15,198,123","902,292,375","2,726,100,970","20,664,285",53,59,14,3,0,0,0,0,0
53,DTC,"2,316,573,292","9,201,288",0.40%,"881,483,927","16,469,917","1,908,055,169",35,"41,528,156",137,"16,909,294","2,316,573,292",125,"18,488,873","2,316,573,292",0,0,6,80,DTC,"1,786,260,004",DTC,"1,786,260,004","9,201,288","881,483,927","1,908,055,169","16,469,917",23,28,11,5,0,0,0,0,0
370,SlW,"3,395,672,469","13,276,843",0.39%,"1,599,725,597","16,340,602","2,777,228,297",56,"26,267,602",265,"12,813,858","3,395,672,469",249,"13,600,467","3,395,672,469",122,41,25,224,SlW,"2,392,349,147",SlW,"2,392,349,147","13,276,843","1,599,725,597","2,777,228,297","16,340,602",86,62,0,0,0,0,0,0,0
72,TEPR,"3,767,586,484","14,520,576",0.39%,"1,288,647,629","24,964,763","3,115,732,441",68,"41,898,261",197,"19,124,804","3,767,586,484",180,"20,869,782","3,767,586,484",0,0,9,121,TEPR,"2,402,879,801",TEPR,"2,402,879,801","14,520,576","1,288,647,629","3,115,732,441","24,964,763",29,41,29,5,1,0,0,0,0
106,MGS1,"1,878,633,058","7,162,629",0.38%,"706,571,392","13,610,660","1,274,249,071",33,"36,363,229",121,"15,525,893","1,878,633,058",113,"16,585,123","1,878,633,058",25,9,4,81,MGS1,"1,287,166,045",MGS1,"1,287,166,045","7,162,629","706,571,392","1,274,249,071","13,610,660",22,27,7,0,1,1,0,0,0
274,Kov#,"7,788,188,595","28,753,522",0.37%,"3,072,080,688","26,321,769","6,563,921,430",164,"36,634,167",360,"21,865,465","7,871,567,426",335,"23,448,942","7,871,567,426",178,111,15,279,Kov#,"4,903,959,231",Kov#,"4,903,959,231","28,759,723","3,076,345,842","6,582,711,715","26,704,558",50,139,44,5,1,1,0,0,0
141,DRH,"2,130,460,685","7,792,952",0.37%,"753,150,486","8,682,661","1,873,457,735",35,"31,271,340",178,"11,968,880","2,130,460,685",125,"16,951,663","2,130,460,685",68,29,6,162,DRH,"1,729,938,297",DRH,"1,729,938,297","7,792,952","753,150,486","1,873,457,735","8,682,661",34,45,3,0,0,0,0,0,0
184,,"1,017,406,691","3,677,453",0.36%,"306,951,147","5,569,016","786,458,301",17,"35,967,369",85,"11,969,490","1,017,406,691",73,"13,871,556","1,017,406,691",19,8,4,49,,,,,"3,677,453","306,951,147","786,458,301","5,569,016",12,11,6,0,0,0,0,0,0
473,,"813,558,576","2,914,521",0.36%,"42,767,413","1,849,529","208,101,320",0,,211,"3,855,728","813,558,576",177,"4,470,151","813,558,576",56,0,39,162,,,,,"2,914,521","42,767,413","208,101,320","1,849,529",7,0,0,0,0,0,0,0,0
59,Meep,"2,676,905,006","9,482,661",0.35%,"782,186,630","17,545,593","2,061,988,304",51,"40,307,919",154,"17,382,500","2,676,905,006",136,"19,645,150","2,676,905,006",0,0,5,100,Meep,"2,122,152,918",Meep,"2,122,152,918","9,482,661","782,186,630","2,061,988,304","17,545,593",21,32,15,2,3,0,0,0,0
180,,"1,223,100,097","4,299,658",0.35%,"326,103,199","13,010,494","775,129,519",21,"34,999,578",108,"11,325,001","1,223,100,097",100,"12,196,025","1,223,100,097",16,9,5,53,,,,,"4,299,658","326,103,199","775,129,519","13,010,494",10,19,5,0,0,0,0,0,0
111,DEAT,"4,578,514,598","15,809,698",0.35%,"1,827,065,384","38,175,334","4,586,739,172",93,"35,304,735",250,"18,314,058","4,578,514,598",223,"20,488,773","4,578,514,598",95,57,11,171,DEAT,"2,752,679,445",DEAT,"2,752,679,445","15,809,698","1,827,065,384","4,586,739,172","38,175,334",43,73,31,1,0,0,0,0,0
261,,"1,456,929,789","4,954,643",0.34%,"274,501,925","10,608,453","796,743,959",16,"32,022,819",138,"10,557,462","1,456,929,789",120,"12,074,001","1,456,929,789",37,8,9,90,,,,,"4,954,643","274,501,925","796,743,959","10,608,453",31,22,3,0,0,0,0,0,0
459,,"755,408,424","2,564,664",0.34%,"38,129,626","3,197,226","183,118,834",2,"19,694,420",173,"4,366,523","755,408,424",152,"4,889,881","755,408,424",64,2,29,111,,,,,"2,564,664","38,129,626","183,118,834","3,197,226",6,1,0,0,0,0,0,0,0
246,,"976,480,869","3,268,921",0.33%,"432,133,152","7,801,726","555,461,571",14,"34,272,980",96,"10,171,676","976,480,869",82,"11,849,725","976,480,869",2,0,7,44,,,,,"3,268,921","432,133,152","555,461,571","7,801,726",13,14,1,0,1,0,0,0,0
324,,"1,126,374,055","3,651,435",0.32%,"161,217,408","3,436,108","507,482,786",9,"22,822,761",156,"7,220,347","1,126,374,055",127,"8,731,970","1,126,374,055",10,1,16,106,,,,,"3,651,435","161,217,408","507,482,786","3,436,108",30,14,0,0,0,0,0,0,0
291,,"1,737,646,796","5,619,677",0.32%,"331,353,747","11,768,953","1,158,326,218",26,"28,690,034",166,"10,467,752","1,737,646,796",144,"12,004,889","1,737,646,796",35,9,17,124,,,,,"5,619,677","331,353,747","1,158,326,218","11,768,953",26,33,3,0,0,0,0,0,0
217,IMM,"1,953,639,310","6,307,496",0.32%,"516,975,123","9,843,842","1,525,044,124",38,"30,939,644",142,"13,758,023","1,953,639,310",120,"16,205,379","1,953,639,310",0,0,9,107,IMM,"1,508,211,497",IMM,"1,508,211,497","6,307,496","516,975,123","1,525,044,124","9,843,842",21,41,6,0,0,0,0,0,0
546,,"468,301,390","1,471,098",0.31%,"17,197,784","353,066","27,299,489",0,,"2,101","533,579","1,121,050,089",261,"1,593,353","707,341,849",0,0,137,"1,832",,,,,"1,680,884","20,355,299","40,757,673","590,725",1,0,0,0,0,0,0,0,0
10,LSL,"2,718,636,633","8,237,251",0.30%,"784,801,184","18,628,555","2,086,170,712",47,"44,245,756",120,"22,655,305","2,718,636,633",110,"24,671,470","2,718,636,633",0,0,3,76,LSL,"1,965,717,862",LSL,"1,965,717,862","8,237,251","784,801,184","2,086,170,712","18,628,555",19,26,23,3,2,0,0,0,0
295,-RA-,"1,924,846,923","5,651,882",0.29%,"263,634,530","9,720,466","1,168,029,550",28,"32,889,249",156,"12,338,762","1,924,846,923",142,"13,507,572","1,924,846,923",50,18,15,121,-RA-,"1,600,410,392",-RA-,"1,600,410,392","5,651,882","263,634,530","1,168,029,550","9,720,466",26,38,4,0,0,0,0,0,0
139,GtA,"1,666,408,090","4,837,756",0.29%,"472,431,704","9,894,617","1,349,599,600",32,"30,639,975",97,"17,179,465","1,666,408,090",87,"19,112,408","1,666,408,090",58,25,3,84,GtA,"1,370,933,584",GtA,"1,370,933,584","4,837,756","472,431,704","1,349,599,600","9,894,617",25,39,2,0,0,0,0,0,0
365,,"689,594,619","1,967,152",0.29%,"86,393,802","1,564,765","307,247,353",5,"27,821,616",109,"6,326,556","689,594,619",81,"8,402,150","689,594,619",23,4,10,82,,,,,"1,967,152","86,393,802","307,247,353","1,564,765",20,7,0,0,0,0,0,0,0
416,,"870,879,753","2,451,112",0.28%,"70,744,817","2,425,827","336,415,518",1,"27,397,273",144,"6,047,776","870,879,753",121,"7,093,349","870,879,753",50,1,24,106,,,,,"2,451,112","70,744,817","336,415,518","2,425,827",25,1,0,0,0,0,0,0,0
465,,"1,026,688,924","2,870,339",0.28%,"47,629,725","2,658,252","234,307,625",1,"20,870,081",221,"4,645,651","1,026,688,924",195,"5,179,108","1,026,688,924",68,0,31,148,,,,,"2,870,339","47,629,725","234,307,625","2,658,252",11,2,0,0,0,0,0,0,0
263,FRND,"1,971,471,867","5,342,182",0.27%,"306,886,914","11,320,612","1,221,236,030",34,"29,494,694",153,"12,885,437","1,971,471,867",136,"14,420,754","1,971,471,867",35,16,7,102,FRND,"1,296,197,584",FRND,"1,296,197,584","5,342,182","306,886,914","1,221,236,030","11,320,612",33,39,3,0,0,0,0,0,0
25,-RN-,"2,401,846,996","6,423,029",0.27%,"820,382,121","11,423,060","1,924,307,087",46,"35,165,594",142,"16,914,415","2,401,846,996",124,"19,312,946","2,401,846,996",0,0,5,105,-RN-,"1,429,370,489",-RN-,"1,429,370,489","6,423,029","820,382,121","1,924,307,087","11,423,060",18,40,14,1,0,0,0,0,0
210,,"1,205,846,873","3,223,010",0.27%,"410,561,812","10,363,165","925,075,528",18,"32,259,729",118,"10,219,041","1,205,846,873",99,"12,096,281","1,205,846,873",20,7,9,75,,,,,"3,223,010","410,561,812","925,075,528","10,363,165",18,19,2,1,0,0,0,0,0
361,,"1,085,507,859","2,850,500",0.26%,"168,698,630","5,918,639","442,822,673",15,"26,386,213",145,"7,486,261","1,085,507,859",117,"9,131,696","1,085,507,859",27,8,26,115,,,,,"2,850,500","168,698,630","442,822,673","5,918,639",19,16,0,0,0,0,0,0,0
356,,"1,067,326,462","2,652,387",0.25%,"244,383,936","5,312,620","596,209,663",9,"23,535,553",137,"7,790,704","1,067,326,462",114,"9,278,245","1,067,326,462",30,5,15,99,,,,,"2,652,387","244,383,936","596,209,663","5,312,620",35,10,0,0,0,0,0,0,0
202,-GS-,"1,417,538,181","3,472,157",0.24%,"229,738,671","13,125,130","902,944,752",21,"31,483,515",118,"12,013,035","1,417,538,181",100,"14,062,906","1,417,538,181",18,7,7,78,-GS-,"1,072,685,703",-GS-,"1,072,685,703","3,472,157","229,738,671","902,944,752","13,125,130",14,28,4,0,0,0,0,0,0
252,,"1,394,331,789","3,387,597",0.24%,"172,193,033","4,725,918","554,172,532",22,"29,195,953",120,"11,619,432","1,394,331,789",110,"12,628,302","1,394,331,789",16,4,8,80,,,,,"3,387,597","172,193,033","554,172,532","4,725,918",25,28,0,1,0,0,0,0,0
175,,"1,237,832,395","2,985,999",0.24%,"297,491,150","7,417,226","862,604,093",9,"37,969,405",116,"10,670,969","1,237,832,395",104,"11,855,578","1,237,832,395",13,5,6,86,,,,,"2,985,999","297,491,150","862,604,093","7,417,226",29,15,3,0,0,0,0,0,0
65,NAS,"3,220,203,408","7,469,342",0.23%,"1,021,228,399","25,237,772","2,830,582,648",63,"39,622,896",194,"16,598,987","3,220,203,408",174,"18,444,723","3,220,203,408",59,33,12,131,NAS,"1,986,763,405",NAS,"1,986,763,405","7,469,342","1,021,228,399","2,830,582,648","25,237,772",26,33,30,2,0,0,0,0,0
112,,"978,885,917","2,194,276",0.22%,"128,308,339","7,966,141","489,139,492",16,"32,618,665",89,"10,998,718","978,885,917",79,"12,362,009","978,885,917",6,2,4,61,,,,,"2,194,276","128,308,339","489,139,492","7,966,141",12,15,4,0,0,0,0,0,0
352,i352,"1,375,178,951","2,988,702",0.22%,"310,754,883","4,332,899","760,106,586",16,"26,769,039",159,"8,648,924","1,375,178,951",140,"9,741,897","1,375,178,951",47,14,25,128,i352,"1,057,285,084",i352,"1,057,285,084","2,988,702","310,754,883","760,106,586","4,332,899",34,19,1,0,0,0,0,0,0
300,ASI,"9,356,273,934","19,932,569",0.21%,"4,246,103,214","65,439,974","9,444,339,361",217,"35,246,121",583,"18,257,132","10,643,907,775",545,"19,506,496","10,643,907,775",356,181,18,427,"ASI,ASIU","7,857,556,267","ASI,ASIU","6,463,911,201","21,046,188","4,457,062,278","10,024,083,619","76,989,650",88,186,55,5,0,1,0,0,0
405,,"695,936,470","1,427,555",0.21%,"75,193,263","2,344,372","231,793,585",1,"24,350,066",113,"6,158,730","695,936,470",91,"7,526,138","695,936,470",23,1,22,60,,,,,"1,427,555","75,193,263","231,793,585","2,344,372",21,4,0,0,0,0,0,0,0
403,,"571,242,606","1,159,368",0.20%,"35,187,090","2,587,240","184,247,841",3,"21,625,160",97,"5,889,099","571,242,606",87,"6,460,494","571,242,606",26,2,17,74,,,,,"1,159,368","35,187,090","184,247,841","2,587,240",18,2,0,0,0,0,0,0,0
341,,"561,226,341","1,126,302",0.20%,"118,605,136","3,350,830","281,605,979",6,"24,808,666",111,"5,056,093","561,226,341",80,"6,871,010","561,226,341",3,0,12,82,,,,,"1,126,302","118,605,136","281,605,979","3,350,830",10,6,0,0,0,0,0,0,0
46,GUNZ,"1,776,026,186","3,491,454",0.20%,"504,097,028","12,604,617","1,174,326,870",25,"47,436,253",111,"16,000,236","1,776,026,186",95,"18,634,828","1,776,026,186",0,0,7,64,GUNZ,"1,307,091,199",GUNZ,"1,307,091,199","3,491,454","504,097,028","1,174,326,870","12,604,617",20,11,14,1,1,1,0,0,0
334,,"1,254,376,721","2,461,512",0.20%,"209,548,072","5,772,916","555,194,387",11,"24,547,077",152,"8,252,478","1,254,376,721",128,"9,704,796","1,254,376,721",31,5,29,120,,,,,"2,461,512","209,548,072","555,194,387","5,772,916",40,13,0,0,0,0,0,0,0
142,,"432,255,615","808,427",0.19%,"164,433,155","1,878,408","394,351,719",6,"42,199,551",32,"13,507,988","432,255,615",29,"14,859,292","432,255,615",5,3,2,22,,,,,"808,427","164,433,155","394,351,719","1,878,408",5,4,4,0,0,0,0,0,0
14,,"964,058,096","1,790,455",0.19%,"396,637,795","6,573,270","844,375,432",17,"37,568,402",73,"13,206,275","964,058,096",64,"15,018,655","964,058,096",9,5,5,50,,,,,"1,790,455","396,637,795","844,375,432","6,573,270",7,13,7,1,0,0,0,0,0
145,LBg,"1,342,565,137","2,489,134",0.19%,"458,768,590","10,768,702","1,370,127,914",21,"38,109,845",105,"12,786,335","1,342,565,137",85,"15,661,781","1,342,565,137",28,14,5,75,LBg,"1,154,255,156",LBg,"1,154,255,156","2,489,134","458,768,590","1,370,127,914","10,768,702",18,16,8,1,0,0,0,0,0
374,,"806,628,867","1,439,198",0.18%,"57,420,082","3,653,166","314,954,228",3,"23,048,781",135,"5,975,029","806,628,867",114,"6,964,772","806,628,867",25,1,25,90,,,,,"1,439,198","57,420,082","314,954,228","3,653,166",22,5,0,0,0,0,0,0,0
353,,"1,682,559,422","2,912,360",0.17%,"386,815,279","8,779,898","1,043,995,054",17,"25,335,238",179,"9,399,773","1,682,559,422",165,"10,154,529","1,682,559,422",55,13,30,138,,,,,"2,912,360","386,815,279","1,043,995,054","8,779,898",48,18,0,0,0,0,0,0,0
124,,"1,490,386,368","2,576,112",0.17%,"248,698,662","5,442,821","645,454,999",9,"34,613,369",156,"9,553,759","1,490,386,368",133,"11,112,956","1,490,386,368",6,2,9,125,,,,,"2,576,112","248,698,662","645,454,999","5,442,821",84,9,0,1,0,0,0,0,0
421,,"658,600,967","1,094,279",0.17%,"20,624,575","2,337,303","188,357,285",1,"25,552,378",147,"4,480,279","658,600,967",124,"5,180,906","658,600,967",30,1,31,127,,,,,"1,094,279","20,624,575","188,357,285","2,337,303",12,1,0,0,0,0,0,0,0
179,,"768,851,535","1,263,826",0.16%,"157,415,824","5,585,247","479,200,032",12,"30,777,567",78,"9,857,071","768,851,535",66,"11,581,742","768,851,535",14,6,8,51,,,,,"1,263,826","157,415,824","479,200,032","5,585,247",14,12,2,0,0,0,0,0,0
189,,"334,230,653","533,994",0.16%,"25,886,593","2,771,069","116,763,566",3,"28,517,322",56,"5,968,405","334,230,653",44,"7,454,652","334,230,653",2,0,8,36,,,,,"533,994","25,886,593","116,763,566","2,771,069",6,5,0,0,0,0,0,0,0
368,,"445,049,881","699,294",0.16%,"41,957,382","3,884,785","160,841,250",0,,76,"5,855,919","445,049,881",66,"6,655,759","445,049,881",8,0,16,53,,,,,"699,294","41,957,382","160,841,250","3,884,785",13,1,0,0,0,0,0,0,0
154,NOVA,"3,088,170,628","4,772,230",0.15%,"1,189,879,830","17,831,940","2,628,597,113",49,"41,515,969",156,"19,795,966","3,088,170,628",149,"20,705,012","3,088,170,628",101,39,3,138,NOVA,"2,774,931,558",NOVA,"2,774,931,558","4,772,230","1,189,879,830","2,628,597,113","17,831,940",36,44,10,5,0,0,0,1,0
26,JVT,"1,923,354,818","2,935,539",0.15%,"624,302,698","11,999,796","1,303,427,366",33,"35,362,547",145,"13,264,516","1,923,354,818",124,"15,437,779","1,923,354,818",0,0,8,105,JVT,"1,349,691,669",JVT,"1,349,691,669","2,935,539","624,302,698","1,303,427,366","11,999,796",21,28,9,1,0,0,0,0,0
407,,"344,029,520","520,927",0.15%,"12,788,691","1,233,782","120,823,563",0,,85,"4,047,406","344,029,520",65,"5,126,772","344,029,520",7,0,23,58,,,,,"520,927","12,788,691","120,823,563","1,233,782",2,2,0,0,0,0,0,0,0
92,,"1,260,265,786","1,876,727",0.15%,"311,018,505","9,822,502","738,238,944",26,"31,971,346",105,"12,002,531","1,260,265,786",86,"14,540,543","1,260,265,786",7,2,5,59,,,,,"1,876,727","311,018,505","738,238,944","9,822,502",16,22,4,0,0,0,0,0,0
350,,"1,225,912,104","1,734,214",0.14%,"68,279,865","6,487,259","442,622,781",14,"30,085,126",141,"8,694,412","1,225,912,104",124,"9,808,613","1,225,912,104",44,12,24,108,,,,,"1,734,214","68,279,865","442,622,781","6,487,259",32,11,2,0,0,0,0,0,0
412,,"1,197,578,230","1,663,117",0.14%,"100,416,372","2,809,170","447,903,464",6,"22,874,974",168,"7,128,442","1,197,578,230",147,"8,045,431","1,197,578,230",66,6,26,141,,,,,"1,663,117","100,416,372","447,903,464","2,809,170",43,4,0,0,0,0,0,0,0
123,GOR3,"3,096,953,188","4,086,303",0.13%,"1,054,143,797","16,909,033","2,500,859,017",55,"37,906,978",175,"17,696,875","3,096,953,188",159,"19,428,606","3,096,953,188",48,27,9,109,GOR3,"1,848,413,359",GOR3,"1,848,413,359","4,086,303","1,054,143,797","2,500,859,017","16,909,033",28,46,23,0,0,0,0,0,0
406,,"251,279,374","331,371",0.13%,"11,272,697","1,334,124","71,859,125",1,"13,497,060",64,"3,926,240","251,279,374",50,"4,806,653","251,279,374",3,0,12,41,,,,,"331,371","11,272,697","71,859,125","1,334,124",3,0,0,0,0,0,0,0,0
